id,class,domain,seq,owning_doc,statement,priority,verification,status,supersedes,superseded_by,extraction_source
SEC-AUZ-036,SEC,AUZ,036,DOC-07,"Service principals MUST hold the minimum permission set for their function, and the platform MUST document the minimum set per integration pattern.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
SEC-AUZ-037,SEC,AUZ,037,DOC-07,Automation rules MUST execute with the authority of their owning principal and MUST NOT effect any change that principal could not perform directly.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-AUZ-038,SEC,AUZ,038,DOC-07,"Where an automation rule's owning principal loses a permission or has their assignment revoked, rules depending on it MUST be suspended and the owner notified — not silently continued.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-039,SEC,AUZ,039,DOC-07,Separation-of-duties constraints MUST be enforced both at grant time and at action time.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-040,SEC,AUZ,040,DOC-07,"The platform MUST ship the constraints of §15.1 as default configuration, and relaxing one MUST require elevated permission and be audited.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-041,SEC,AUZ,041,DOC-07,"Exception approval MUST enforce that the approver differs from the requester, as an invariant rather than an advisory check.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-042,SEC,AUZ,042,DOC-07,dat.erasure.execute MUST require dual control.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-043,SEC,AUZ,043,DOC-07,"Delegation MUST NOT grant a permission or scope the delegator does not hold, MUST be time-bounded, MUST be individually audited, and MUST NOT be re-delegable.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-044,SEC,AUZ,044,DOC-07,Actions under delegation MUST record both the acting principal and the delegating principal.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-045,SEC,AUZ,045,DOC-07,"The platform MUST answer, for any principal, the complete resolved permission set with scope and the grants producing each — including role assignments, object grants, and delegations.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-046,SEC,AUZ,046,DOC-07,"The platform MUST answer the inverse: for any object or scope, which principals can perform a given permission on it.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-047,SEC,AUZ,047,DOC-07,"Inspection MUST reflect the live evaluation path, computed by the same code, not a parallel reporting implementation.",MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-AUZ-048,SEC,AUZ,048,DOC-07,"Inspection output MUST be exportable for periodic access review, and the export MUST be permission-gated and audited.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-049,SEC,AUZ,049,DOC-07,"Every enforcement point in §17 MUST have a test asserting denial for an out-of-scope principal, and a new data egress path MUST NOT be introduced without adding both a map entry and the test.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-050,SEC,AUZ,050,DOC-07,"Continuous integration MUST enforce a static analysis rule rejecting comparison of any role identifier — name, code, or identity — against a literal in application code, and rejecting data access that does not pass through the evaluation contract.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-051,SEC,AUZ,051,DOC-07,"Any exemption from SEC-AUZ-050 MUST be individually annotated with a justification, individually reviewed, and reported so that the exemption count is visible and its growth trackable.",MUST_HAVE,CODE_REVIEW,Active,,,compact_table
SEC-AUZ-052,SEC,AUZ,052,DOC-07,"A stewardship grant MUST NOT widen what its holder can see, and MUST NOT be required to expire.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-053,SEC,AUZ,053,DOC-07,"Requesting an assessment of an asset MUST require a stewardship grant over it or an assessment-execution permission, and MUST NOT be satisfied by organization scope alone.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-AUZ-054,SEC,AUZ,054,DOC-07,"A steward MUST be able to delegate the request capability over their own asset without holding the platform-wide grant permission, and MUST NOT be able to delegate any capability they do not hold.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-AUZ-055,SEC,AUZ,055,DOC-07,"Composite authority — where an operation is permitted by a platform permission or by a relationship to the specific object — MUST be evaluated in a single named component, and MUST NOT be re-implemented at each call site.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-PLT-001,SEC,PLT,001,DOC-26,"Every deliberately introduced privileged path MUST be recorded in this document with its justification and the specific controls that distinguish it from a backdoor, and a new privileged path MUST NOT be introduced without adding an entry.",MUST_HAVE,CODE_REVIEW|DOCUMENT_INSPECTION,Active,,,compact_table
SEC-PLT-002,SEC,PLT,002,DOC-26,"The platform MUST detect and alert on volume anomalies in read, export, and RESTRICTED reveal, per principal, against that principal's own baseline.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-PLT-003,SEC,PLT,003,DOC-26,The platform MUST detect and alert on authorization denial patterns indicating enumeration: sustained denials against sequential or varied identifiers from one principal.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-PLT-004,SEC,PLT,004,DOC-26,"The platform MUST detect and alert on configuration changes affecting authorization, workflow permissions, automation authority, or scoring, and MUST produce a periodic summary regardless of whether an alert fired.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-PLT-005,SEC,PLT,005,DOC-26,The platform MUST detect and alert on anomalous rates of score-reducing actions per principal and per organization node.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-PLT-006,SEC,PLT,006,DOC-26,"Continuous cross-tenant assertion MUST run in production, not only in test, and MUST alert on any violation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-PLT-007,SEC,PLT,007,DOC-26,"The platform MUST detect and alert on break-glass invocation, on any grant approaching its bound, and on any attempt to extend one.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-PLT-008,SEC,PLT,008,DOC-26,Detection alerts MUST be delivered to a destination outside the control of the principal whose activity triggered them.,MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-PLT-009,SEC,PLT,009,DOC-26,"Every accepted residual risk MUST have a stated revisit trigger expressed as a condition, and MUST be reviewed when the condition occurs rather than on a schedule.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
SEC-PLT-010,SEC,PLT,010,DOC-26,"This threat model MUST be revised when a trust boundary is added or changed, when a new external integration or egress path is introduced, when a new data classification appears, when a deliberate privileged path is added, or when a new principal type is introduced.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
SEC-PLT-011,SEC,PLT,011,DOC-26,"Each threat scenario in §7 MUST be represented in the platform's own penetration testing scope, and a scenario without a corresponding test objective MUST be recorded as untested.",MUST_HAVE,PENETRATION_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
SEC-PTR-004,SEC,PTR,004,DOC-06,Test credential protection · Superseded by SEC-PTR-007,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST|CODE_REVIEW,Active,,,expanded
SEC-PTR-006,SEC,PTR,006,DOC-06,The assessment request intake surface MUST enforce: content-signature verification of every attachment against its declared type; malware scanning before an attachment becomes retrievable; storage on an origin distinct from the API with non-inline disposition and server-generated filenames; hardened parsing of uploaded API collections per §11; secret detection on uploaded collections with the result surfaced to the submitter; and per-principal rate limiting on request creation.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,expanded
SEC-PTR-007,SEC,PTR,007,DOC-06,"Where no secrets store is integrated, the platform MAY take custody of a test account credential submitted with an assessment request, and where it does it MUST: encrypt the value at rest under a key held outside the database; destroy the value in the same transaction as the request's transition to a terminal state; retain a tombstone recording that a credential was held and when it was destroyed; flag the account for rotation at destruction; mask the value by default in every interface with reveal gated by an explicit permission, step-up authentication, and a per-object audit entry; exclude it from every export, notification, report, and AI context without exception; and refuse the submission rather than store the value unencrypted where no key is configured.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST|CODE_REVIEW,Active,,,expanded
SEC-SBM-003,SEC,SBM,003,DOC-06,"Document parsing and vulnerability matching MUST execute in a worker process separate from the API process, with independent resource limits. Parsing MUST NOT occur in a process serving requests.",MUST_HAVE,ARCHITECTURE_REVIEW|AUTOMATED_TEST,Active,,,expanded
SEC-SBM-004,SEC,SBM,004,DOC-06,Every document parser MUST enforce: maximum document size; maximum nesting depth; maximum element and key count; maximum total expanded size; a bounded parse timeout; disabled external reference and entity resolution; safe deserialization with no arbitrary type construction; and rejection rather than truncation on limit breach. Limits MUST be declared per format in the parser registry. Parse failures MUST be logged with a submission identifier and MUST NOT echo document content.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,expanded
SEC-SEC-001,SEC,SEC,001,DOC-06,"The platform MUST meet ASVS Level 2 across all chapters, with Level 3 in authentication, session management, cryptography, secrets management, and audit logging. Conformance MUST be documented per control, not claimed per level.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
SEC-SEC-002,SEC,SEC,002,DOC-06,"Federated authentication via OIDC MUST be the primary method, with local authentication available only where no provider is configured and for break-glass.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-003,SEC,SEC,003,DOC-06,"Multi-factor authentication MUST be supported, and a tenant policy MUST be able to require it for all principals or for holders of specified permissions.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-004,SEC,SEC,004,DOC-06,"Step-up authentication MUST be required for restricted-data reveal, elevated exception approval, authorization or workflow configuration change, erasure, and break-glass, with a maximum age of 5 minutes.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-005,SEC,SEC,005,DOC-06,Authentication throttling MUST degrade an attacker without permitting lockout of a named principal at will: progressive delay and risk-based challenge rather than account disable.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-006,SEC,SEC,006,DOC-06,Credential stuffing controls MUST include breached-credential checking at set and at authentication where local credentials are in use.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-007,SEC,SEC,007,DOC-06,"Authentication responses MUST NOT differentiate an unknown principal from an incorrect credential, in status, message, or timing.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-008,SEC,SEC,008,DOC-06,"Every authentication event, success and failure, MUST be recorded with source context.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-009,SEC,SEC,009,DOC-06,"Session identifiers MUST be generated by a cryptographically secure source with at least 128 bits of entropy, MUST NOT encode any principal or tenant data, and MUST be regenerated on privilege change and on authentication.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-010,SEC,SEC,010,DOC-06,"Sessions MUST have both absolute and idle lifetime limits, tenant-configurable within product bounds, with a product maximum absolute lifetime of 12 hours.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-011,SEC,SEC,011,DOC-06,"Session revocation MUST take effect within 60 seconds across every component including cached authorization state, and MUST apply to tokens already issued.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-012,SEC,SEC,012,DOC-06,Principals MUST be able to view and terminate their own active sessions with source context.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-013,SEC,SEC,013,DOC-06,"Session cookies MUST be Secure, HttpOnly, and SameSite=Lax or stricter, and MUST be scoped to the narrowest applicable path.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-014,SEC,SEC,014,DOC-06,"Credentials MUST be stored using a memory-hard password hashing function with per-credential salt and parameters tuned to a target verification cost, and parameters MUST be stored alongside so they can be raised without invalidating existing credentials.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-015,SEC,SEC,015,DOC-06,"Credential policy MUST enforce a minimum length of 12 characters and breached-credential rejection, and MUST NOT enforce composition rules or mandatory periodic rotation.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-016,SEC,SEC,016,DOC-06,"Credential reset MUST use a single-use, time-limited token delivered out of band, MUST invalidate all sessions on use, and MUST NOT disclose whether the principal exists.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-017,SEC,SEC,017,DOC-06,Cryptographic operations MUST use vetted library implementations of current recommended algorithms. Custom cryptographic construction MUST NOT be used.,MUST_HAVE,CODE_REVIEW|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-SEC-018,SEC,SEC,018,DOC-06,"Data encryption keys MUST be per tenant, wrapped by a key-encryption key held in a hardware-backed or equivalently protected store, and key access MUST be bound to the established tenant context.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-019,SEC,SEC,019,DOC-06,"Key rotation MUST be supported without downtime, with prior key versions retained for decryption until re-encryption completes, and rotation MUST be schedulable and auditable.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-020,SEC,SEC,020,DOC-06,"Key material MUST NOT be recoverable by platform operators without break-glass, and key destruction MUST be dual-controlled and audited.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-021,SEC,SEC,021,DOC-06,"The following MUST be encrypted at rest with tenant key material: test credentials, secret finding values, evidence content, personal workload data, and tenant data exports.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-022,SEC,SEC,022,DOC-06,Transport MUST use TLS 1.2 or higher with strong cipher suites; TLS 1.3 MUST be preferred; plaintext HTTP MUST NOT be served except for a redirect.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-023,SEC,SEC,023,DOC-06,"Secrets MUST be held in a dedicated store with per-tenant namespaces, MUST be referenced by identifier throughout the platform, and MUST NOT appear in any domain table, configuration file, environment variable of a long-lived process, container image, or source repository.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-024,SEC,SEC,024,DOC-06,"Secrets MUST NOT be retrievable in plaintext after entry except through an explicitly permissioned, step-up-authenticated, per-object-audited reveal operation.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-025,SEC,SEC,025,DOC-06,"Secret material MUST be excluded from logs, error messages, stack traces, telemetry, exports, notifications, webhook payloads, and AI prompt context. Exclusion MUST be enforced by a redaction layer, not by author discipline.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-026,SEC,SEC,026,DOC-06,"Secret rotation MUST be supported for every secret type the platform holds, and a rotation failure MUST surface rather than silently retaining the prior value.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-027,SEC,SEC,027,DOC-06,"Input MUST be validated against a positive schema — type, range, length, format, and permitted values — at the trust boundary, and unknown fields MUST be rejected.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-028,SEC,SEC,028,DOC-06,"Output encoding MUST be contextual and applied at the point of rendering, not at the point of storage.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-029,SEC,SEC,029,DOC-06,"Content originating outside the platform MUST be treated as hostile wherever it is rendered. This includes finding titles and descriptions, component names, scanner output, SBOM content, and migrated comments.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-030,SEC,SEC,030,DOC-06,Rich text MUST be constrained by an allowlist of permitted elements and attributes. Arbitrary markup MUST NOT be sanitized and accepted.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-031,SEC,SEC,031,DOC-06,SQL and NoSQL injection,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-032,SEC,SEC,032,DOC-06,Cross-site scripting,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-033,SEC,SEC,033,DOC-06,Command injection,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-034,SEC,SEC,034,DOC-06,Path traversal,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-035,SEC,SEC,035,DOC-06,Server-side request forgery,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-036,SEC,SEC,036,DOC-06,XML external entity and entity expansion,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-037,SEC,SEC,037,DOC-06,Server-side template injection,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-038,SEC,SEC,038,DOC-06,Unsafe deserialization,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-039,SEC,SEC,039,DOC-06,Log injection,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-040,SEC,SEC,040,DOC-06,Header injection,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-041,SEC,SEC,041,DOC-06,Every injection class control MUST be verified by automated test and MUST be in scope for penetration testing.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-042,SEC,SEC,042,DOC-06,"Uploads MUST be validated by content signature against the declared type, and a mismatch MUST be rejected. Size limits MUST apply per file and per request.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-043,SEC,SEC,043,DOC-06,"Uploads MUST be malware-scanned before becoming retrievable. A malicious verdict on evidence MUST flag rather than delete, requiring explicit acknowledgement before retrieval; a malicious verdict on any other upload category MUST reject.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-044,SEC,SEC,044,DOC-06,"Uploaded content MUST be stored with server-generated names on an origin distinct from the API, served only via short-lived signed references with non-inline disposition and content-type enforcement, and MUST NOT be rendered inline under any configuration.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-SEC-045,SEC,SEC,045,DOC-06,"Archive and compressed uploads MUST enforce expansion ratio, entry count, total size, and path containment limits, and MUST reject entries resolving outside the extraction root.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-046,SEC,SEC,046,DOC-06,Evidence retention MUST be bounded by a product maximum. Indefinite retention MUST NOT be configurable.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-047,SEC,SEC,047,DOC-06,Content Security Policy,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-048,SEC,SEC,048,DOC-06,Strict Transport Security,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-049,SEC,SEC,049,DOC-06,Content type options,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-050,SEC,SEC,050,DOC-06,Referrer policy,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-051,SEC,SEC,051,DOC-06,Cross-origin isolation,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-052,SEC,SEC,052,DOC-06,Permissions policy,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-053,SEC,SEC,053,DOC-06,Cross-origin resource sharing,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-054,SEC,SEC,054,DOC-06,Cross-site request forgery,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-055,SEC,SEC,055,DOC-06,Caching,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-056,SEC,SEC,056,DOC-06,"Build artifacts MUST be signed, with provenance attestation recording source revision, build environment, and inputs, and deployment MUST verify both.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-057,SEC,SEC,057,DOC-06,"The platform MUST publish an SBOM for itself, updated per release.",MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
SEC-SEC-058,SEC,SEC,058,DOC-06,Dependency policy MUST be enforced at build time: known-vulnerable dependencies above a threshold fail the build; licence policy is enforced (CON-LIC-001); new direct dependencies require review.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-059,SEC,SEC,059,DOC-06,"Build pipelines MUST use least-privilege ephemeral credentials, MUST NOT expose signing keys to build steps, and MUST be protected against modification without review.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-060,SEC,SEC,060,DOC-06,Base images and runtime dependencies MUST be pinned by digest and rebuilt on a defined cadence.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-061,SEC,SEC,061,DOC-06,"The platform MUST be subject to the security assessment regime it implements: dependency scanning, static analysis, secret scanning, and periodic penetration testing including the scenarios of DOC-26 §7.",MUST_HAVE,PENETRATION_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
SEC-SEC-062,SEC,SEC,062,DOC-06,The platform MUST publish a vulnerability disclosure policy with a defined contact and response commitment.,MUST_HAVE,DOCUMENT_INSPECTION,Active,,,compact_table
SEC-SEC-063,SEC,SEC,063,DOC-06,"Security patches MUST be deployable within a defined window per severity, and the deployment path MUST NOT require a maintenance window for a patch-level change.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-064,SEC,SEC,064,DOC-06,Network position MUST NOT confer trust. An internal caller MUST authenticate and be authorized identically to an external one.,MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-SEC-065,SEC,SEC,065,DOC-06,Operational logs MUST carry tenant identity as a dimension and MUST NOT carry tenant data as payload. Redaction MUST be enforced at the serialization boundary.,MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-SEC-066,SEC,SEC,066,DOC-06,"Security-relevant events MUST be detectable in monitoring: authentication failure patterns, authorization denial patterns, restricted-data reveal volume, configuration change, break-glass activation, and integrity verification failure.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-SEC-067,SEC,SEC,067,DOC-06,Detection alerts MUST be delivered to a destination outside the control of the principal whose activity triggered them.,MUST_HAVE,AUTOMATED_TEST|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-SEC-068,SEC,SEC,068,DOC-06,"Error responses MUST NOT disclose stack traces, framework versions, dependency versions, internal hostnames, or query fragments.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-TEN-001,SEC,TEN,001,DOC-24,"Every tenant-scoped record MUST carry an immutable tenant identifier assigned at creation, and no operation SHALL change it.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-002,SEC,TEN,002,DOC-24,"Tenant configuration MUST be materialized per tenant at provisioning from a template, with no runtime link to the template or to another tenant's configuration.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-003,SEC,TEN,003,DOC-24,The default for any newly introduced entity MUST be tenant-scoped. Non-tenant-scoped entities MUST be individually justified and recorded.,MUST_HAVE,CODE_REVIEW,Active,,,compact_table
SEC-TEN-004,SEC,TEN,004,DOC-24,"A tenant context MUST be established at request entry from an authenticated principal or a scope-pinned service credential, and MUST NOT be derivable from any request parameter, header, path segment, or body field.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
SEC-TEN-005,SEC,TEN,005,DOC-24,"Data access MUST fail closed where no tenant context is established. There MUST NOT be a permissive default, an ""unscoped"" mode, or an administrative bypass reachable from application code.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-006,SEC,TEN,006,DOC-24,"Tenant context MUST propagate to asynchronous work — queued jobs, scheduled tasks, event handlers, and worker processes — and a work item without an explicit tenant binding MUST NOT execute.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-007,SEC,TEN,007,DOC-24,"Where a persistence connection is pooled, tenant context MUST be reset on return to the pool, and a connection MUST NOT be reusable with a stale context.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-008,SEC,TEN,008,DOC-24,"Any code path capable of bypassing persistence-layer enforcement MUST be individually enumerated, individually justified, individually reviewed, and restricted to platform operations that cannot function otherwise. Each MUST emit an audit event.",MUST_HAVE,CODE_REVIEW|ARCHITECTURE_REVIEW,Active,,,compact_table
SEC-TEN-009,SEC,TEN,009,DOC-24,"Every caching, indexing, queueing, counting, and idempotency namespace MUST be tenant-partitioned structurally, and key construction MUST be performed by a constructor that cannot omit the tenant. Direct client access to these subsystems MUST be prohibited in application code.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-010,SEC,TEN,010,DOC-24,"Every leakage surface in §6.2 MUST have a corresponding adversarial test asserting the absence of foreign tenant data, and a new surface MUST NOT be introduced without adding both the inventory entry and the test.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-011,SEC,TEN,011,DOC-24,Search relevance scoring and result counts MUST be computed after tenant filtering.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-012,SEC,TEN,012,DOC-24,"Every tenant MUST have distinct data encryption key material, and no tenant's key MUST be usable to decrypt another tenant's data.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-013,SEC,TEN,013,DOC-24,"Key access MUST be bound to the established tenant context, such that decryption with a foreign tenant's key is not reachable from a request operating in another tenant's context.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-014,SEC,TEN,014,DOC-24,"RESTRICTED data MUST be encrypted with tenant key material at rest: test credentials, secret values, evidence, personal workload data.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-015,SEC,TEN,015,DOC-24,"Key rotation MUST be supported without downtime and without re-encrypting all data synchronously, and prior key versions MUST remain available for decryption until re-encryption completes.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-016,SEC,TEN,016,DOC-24,Backups MUST be encrypted with tenant key material such that restoring a tenant's backup into another tenant yields unreadable ciphertext rather than readable data.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-017,SEC,TEN,017,DOC-24,"Key material MUST NOT be recoverable by platform operators without break-glass, and key destruction MUST be an audited, dual-controlled operation.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
SEC-TEN-018,SEC,TEN,018,DOC-24,"Each tenant MUST carry a residency designation, and every persistence, cache, index, queue, backup, telemetry, notification, export, and AI egress path MUST enforce it. Each path MUST be individually verified.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
SEC-TEN-019,SEC,TEN,019,DOC-24,"Where a path cannot satisfy a tenant's residency designation, the capability using it MUST be disabled for that tenant with an explicit, visible statement of what is unavailable and why.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-020,SEC,TEN,020,DOC-24,"Residency designation MUST be settable at provisioning and changeable only through an explicit, audited migration that verifies completion across every path.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
SEC-TEN-021,SEC,TEN,021,DOC-24,"AI provider egress MUST be constrained by the tenant's residency designation, and a provider unable to satisfy it MUST NOT be selectable for that tenant.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
